Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
403,0.019388476,0.019594519,0.018494952,0.018988599,0.019591781
404,0.019513564,0.019717402,0.018602122,0.01911822,0.019709473
405,0.019642717,0.019843991,0.018713033,0.019243621,0.019833348
406,0.019780169,0.019982271,0.018832162,0.019354938,0.019974394
407,0.019900845,0.020119868,0.018959274,0.019483614,0.020107335
408,0.020008598,0.020254931,0.01908972,0.019621801,0.020232891
409,0.020156079,0.020408202,0.019213977,0.019751652,0.020393653
410,0.020299791,0.020562306,0.019342755,0.019886291,0.020551964
411,0.020438589,0.020718239,0.019478629,0.020028438,0.020707339
412,0.020584146,0.020866892,0.019614425,0.020167441,0.02085638
413,0.020726912,0.021012842,0.019746971,0.020304763,0.021005006
414,0.02086552,0.021168532,0.019879244,0.020451259,0.021171631
415,0.021024957,0.021335048,0.020014819,0.020601875,0.021332478
416,0.021197557,0.021508173,0.020152174,0.020754765,0.021489101
417,0.021356952,0.02168105,0.020307547,0.020919397,0.021654394
418,0.021523912,0.021859637,0.020459427,0.021083802,0.021826355
419,0.021702603,0.022047171,0.020606283,0.021248139,0.022008696
420,0.0218635,0.022223591,0.020760505,0.021405868,0.022187426
421,0.022019526,0.02239609,0.020914638,0.021562101,0.022364387
422,0.022187687,0.022575903,0.021067039,0.021735578,0.022551503
423,0.022359577,0.022760616,0.021230476,0.021909846,0.022736543
424,0.022535942,0.022951034,0.021405704,0.022085655,0.022920279
425,0.022711433,0.023147125,0.021569723,0.022263704,0.023110257
426,0.022888102,0.023343029,0.021736056,0.022441846,0.023300378
427,0.023069289,0.023538639,0.02191225,0.022621112,0.02349079
428,0.023264188,0.023738085,0.022086737,0.022805091,0.023691615
429,0.023469537,0.02394392,0.02226548,0.022996398,0.023901875
430,0.023671707,0.024149156,0.022452168,0.023195065,0.024111843
431,0.023863805,0.024351073,0.022630118,0.023382944,0.024316811
432,0.024029129,0.024532169,0.022783757,0.023543509,0.024498913
433,0.024191761,0.024711292,0.022929448,0.023706523,0.02467103
434,0.024346178,0.024881212,0.023070197,0.023861196,0.02483516
435,0.024496354,0.025045932,0.023213865,0.024010367,0.024998077
436,0.024646142,0.025212233,0.023358699,0.02415611,0.025165864
437,0.024794433,0.025376146,0.023501935,0.024300462,0.025332176
438,0.024963932,0.025549904,0.023659041,0.024477392,0.025505212
439,0.025129188,0.025728569,0.023813535,0.024649017,0.025683148
440,0.025287306,0.025908936,0.023962682,0.024812297,0.02586278
441,0.025453159,0.026081596,0.024110091,0.024970626,0.026038677
442,0.025613102,0.026247664,0.02425502,0.025123705,0.02620841
443,0.025767288,0.026410531,0.024403149,0.0252752,0.026375175
444,0.025914256,0.026569798,0.02453992,0.025421219,0.026533141
445,0.026056324,0.026724979,0.024670518,0.025563341,0.02668565
446,0.026182684,0.026858508,0.024789105,0.025692205,0.026823358
447,0.026290272,0.026980228,0.024889934,0.025802025,0.026945892
448,0.02637785,0.027088408,0.024971827,0.025891493,0.027051606
449,0.026461591,0.027182473,0.025052247,0.025980458,0.027151874
450,0.026550485,0.027279646,0.025137178,0.026070781,0.027253945
451,0.02665515,0.027390835,0.025235756,0.026167683,0.027365222
452,0.026789898,0.027535642,0.025362003,0.026301406,0.027510097
453,0.026942904,0.027700321,0.025505472,0.02645629,0.027674777
454,0.027126017,0.027894625,0.02568,0.026641412,0.027868429
455,0.027317603,0.028096684,0.025858145,0.0268329,0.028070831
456,0.027514293,0.028302951,0.026036781,0.027027366,0.028278411
457,0.027708116,0.028508049,0.026216454,0.027218412,0.028485503
458,0.027901719,0.028713027,0.02639627,0.027406396,0.028690483
459,0.028099888,0.028922629,0.026580195,0.027592395,0.028895309
460,0.028292859,0.02912666,0.026757276,0.027777658,0.029091464
461,0.028480944,0.029324263,0.026928153,0.027959237,0.029281479
462,0.028662963,0.029504488,0.027086036,0.0281279,0.029467712
463,0.028837026,0.02968145,0.027242434,0.028298891,0.02964814
464,0.029005603,0.029857601,0.02739951,0.02847454,0.029825298
465,0.029164981,0.030031624,0.027549716,0.028633087,0.029998212
466,0.029321691,0.030202717,0.027699007,0.028790502,0.030169208
467,0.029471993,0.030364679,0.027845519,0.028947173,0.030334012
468,0.029620447,0.030524427,0.02798306,0.029089888,0.030491802
469,0.029766716,0.03068106,0.028115467,0.029226142,0.030645316
470,0.029903381,0.030821338,0.028239125,0.029361162,0.030790622
471,0.030033691,0.030956737,0.0283561,0.029488472,0.030929437
472,0.030156119,0.031085662,0.028465019,0.029606573,0.031060127
473,0.03025258,0.03118946,0.0285514,0.029705801,0.031166687
474,0.030341737,0.031287121,0.028631193,0.029797673,0.031264068
475,0.030421224,0.031376936,0.028702257,0.029879844,0.03134912
476,0.030503565,0.031467068,0.028772472,0.029955677,0.031434257
477,0.030586195,0.031557412,0.028843961,0.03003158,0.031521334
478,0.030667072,0.031648178,0.028921262,0.030113915,0.031615922
479,0.030752768,0.031742973,0.029001864,0.030198214,0.031713229
480,0.030841384,0.031840145,0.029084406,0.030283569,0.031812049
481,0.030922051,0.031932634,0.029158218,0.03037003,0.031903938
482,0.03099849,0.032019778,0.02922807,0.030449668,0.031989857
483,0.031069392,0.032099829,0.02929272,0.030519928,0.032067736
484,0.03113235,0.032165884,0.029351316,0.030586402,0.032136803
485,0.03119233,0.032227827,0.029407848,0.030650708,0.032202298
486,0.031244945,0.032283949,0.029459005,0.030706278,0.032258474
487,0.031283385,0.032330196,0.029494627,0.030743969,0.032303265
488,0.031308263,0.032364372,0.029514427,0.030765414,0.032335249
489,0.031308287,0.032361672,0.029497551,0.030761434,0.032333027
490,0.031292647,0.03235317,0.029472908,0.030745034,0.032320651
491,0.031261702,0.032338923,0.029440462,0.030716451,0.032298308
492,0.031203827,0.032288366,0.029384531,0.03066462,0.032245195
493,0.031129034,0.032217849,0.029311403,0.030593925,0.032174032
494,0.031022955,0.032111357,0.029205432,0.030486443,0.032069902
495,0.030884968,0.031970298,0.029073856,0.030353203,0.031929521
496,0.030730317,0.031811994,0.028928438,0.03020576,0.031771587
497,0.030538812,0.031621511,0.028748102,0.030020647,0.031585118
498,0.030322998,0.031403211,0.028546432,0.029815845,0.031372638
499,0.030080573,0.031154725,0.028321301,0.029589221,0.031131856
500,0.029836399,0.030908141,0.028088752,0.029355358,0.030883021
501,0.029575699,0.030647647,0.027843475,0.029104138,0.030620765
502,0.029292572,0.030368748,0.02758142,0.028829088,0.030340867
503,0.028983191,0.030057518,0.027293988,0.028530215,0.030033026
504,0.028656135,0.029727609,0.026988892,0.028214488,0.029705748
505,0.028283787,0.029354492,0.026637767,0.027854336,0.029327901
506,0.027868489,0.028935541,0.026247766,0.027456099,0.028907857
507,0.027427163,0.028488695,0.025834271,0.027034924,0.028462296
508,0.026841525,0.027888842,0.025283377,0.026466974,0.027864589
509,0.026206023,0.027239544,0.024689918,0.025856165,0.027219875
510,0.025525198,0.026545437,0.024058112,0.025206833,0.026532745
511,0.024787375,0.02579615,0.023374261,0.024495755,0.025787174
512,0.024071524,0.02506742,0.022709586,0.023803103,0.025060989
513,0.023413233,0.024392306,0.022095258,0.023161212,0.024386548
514,0.022851796,0.023820135,0.021573982,0.022615332,0.023816753
515,0.022376495,0.023337329,0.021132905,0.022154396,0.023336071
516,0.0220991,0.023055134,0.020870883,0.021887453,0.023051818
517,0.02190994,0.022862408,0.020689085,0.021704208,0.022856933
518,0.021779791,0.022729499,0.020560784,0.021576886,0.022721762
519,0.021739853,0.022684977,0.020512313,0.021534223,0.022675108
520,0.021714766,0.022659123,0.020479693,0.021507425,0.022646916
521,0.021711448,0.02266058,0.020470339,0.021503869,0.022645752
522,0.021726177,0.022672704,0.020476616,0.021514687,0.022660851
523,0.021739868,0.022685136,0.02048266,0.021525765,0.022675435
524,0.021741191,0.022692403,0.020479487,0.021529482,0.022679855
525,0.02173681,0.022688513,0.020469676,0.021521833,0.02267877
526,0.021726858,0.022679116,0.020455972,0.021508182,0.022673419
527,0.021688795,0.022663258,0.020433265,0.021484476,0.022650904
528,0.021641401,0.022630799,0.020395247,0.021442035,0.022611454
529,0.021586507,0.022583099,0.020343433,0.021382543,0.022556662
530,0.02151853,0.022521375,0.020280301,0.021311843,0.022494058
531,0.021449274,0.022456283,0.020215385,0.021240638,0.022423099
532,0.021376059,0.022384271,0.020145909,0.021166579,0.022337704
533,0.021282122,0.022296635,0.020055227,0.021075631,0.022247482
534,0.021176814,0.022196791,0.019953811,0.02097591,0.022148169
535,0.021050563,0.02206737,0.019834306,0.02086156,0.022020905
536,0.020928861,0.021936925,0.019716808,0.020742941,0.021890618
537,0.020806898,0.021804457,0.019598322,0.020620766,0.02175775
538,0.020670918,0.021663904,0.019468792,0.020488543,0.021619426
539,0.020525829,0.021514018,0.019330292,0.020345495,0.02146829
540,0.020369981,0.021353095,0.019181247,0.020189969,0.021302561
541,0.020202104,0.021179401,0.019018729,0.020027692,0.021133135
542,0.020021727,0.020995635,0.018847341,0.019855223,0.020951745
543,0.019824553,0.02079876,0.018664505,0.019669328,0.020754373
544,0.019610922,0.020575148,0.018463662,0.019462557,0.020528613
545,0.019384434,0.020336449,0.018250444,0.0192409,0.020288609
546,0.019117959,0.020058808,0.018000992,0.018975694,0.020014608
547,0.018833279,0.019765423,0.017732169,0.018698713,0.019723113
548,0.01853831,0.019462532,0.017452779,0.018413749,0.019421281
549,0.018229588,0.019143709,0.017161113,0.018110724,0.019102709
550,0.017920665,0.018825631,0.016871969,0.017809065,0.018785367
551,0.017610907,0.018507642,0.016584744,0.017508148,0.018468598
552,0.017372152,0.018261551,0.016360452,0.017272418,0.018219646
553,0.017148829,0.018029641,0.01614894,0.017053491,0.017986901
554,0.016948804,0.017819161,0.015956743,0.016859908,0.017778619
555,0.01679684,0.017669136,0.015816496,0.016717976,0.017624491
556,0.016658441,0.017532278,0.015688862,0.016587421,0.017484415
557,0.016538663,0.017409867,0.015576645,0.016469426,0.017362503
558,0.016420657,0.017285476,0.015463648,0.016352501,0.017239309
559,0.016301299,0.017159947,0.015349613,0.016234644,0.017115157
560,0.016176999,0.017037117,0.015236199,0.016114714,0.01699315
561,0.01604738,0.016908589,0.015114628,0.015988631,0.016861555
562,0.015914952,0.016776993,0.014988314,0.015859162,0.016724324
563,0.015751719,0.016614218,0.014836907,0.015703966,0.016555465
564,0.015587987,0.016446432,0.014680801,0.015544931,0.016385507
565,0.015423272,0.016273141,0.014519538,0.015381592,0.016213951
566,0.015223543,0.016066457,0.014332163,0.015183071,0.016006145
567,0.01501572,0.015850679,0.014135707,0.014978399,0.015789392
568,0.014802717,0.015627984,0.013931018,0.014771493,0.01556643
569,0.014561136,0.01537921,0.013705027,0.014536502,0.015318672
570,0.014299698,0.015111478,0.013462645,0.01428258,0.015051712
571,0.013993086,0.014799828,0.013181271,0.013986533,0.014738516
572,0.013671427,0.014469489,0.012883143,0.013672693,0.014405125
573,0.013340297,0.014127585,0.012575603,0.01334816,0.01405991
574,0.012957129,0.013728154,0.012224935,0.012971784,0.013660406
575,0.012568761,0.013321624,0.011868056,0.012588468,0.013254431
576,0.012173971,0.012907266,0.011504324,0.012197612,0.012841054
577,0.011698463,0.012413558,0.01106033,0.011726806,0.012351297
578,0.011209604,0.011906881,0.010607888,0.011244516,0.011845711
579,0.010706599,0.011386413,0.010146277,0.010749964,0.011323467
580,0.010116032,0.010772335,0.009606366,0.010171132,0.01070626
581,0.009522983,0.010156586,0.009065175,0.009590042,0.01009166
582,0.008939667,0.009552729,0.008534057,0.009018496,0.009495502
583,0.008332786,0.008918578,0.00797621,0.008420543,0.008861923
584,0.007740713,0.008297995,0.007431709,0.007835414,0.008241309
585,0.007186599,0.007715882,0.0069244,0.0072854,0.007661867
586,0.006635343,0.007135094,0.006414233,0.00673524,0.007083421
587,0.006096618,0.006568795,0.005915062,0.006198243,0.006518281
588,0.005616899,0.006072872,0.005477724,0.005728077,0.006019214
589,0.005151332,0.005584008,0.005048229,0.005269566,0.005530633
590,0.004687019,0.005091141,0.004616514,0.004809924,0.005039736
591,0.004269185,0.004648898,0.00423045,0.004389138,0.004592654
592,0.003857934,0.004211554,0.0038497,0.003972346,0.004152861
593,0.003460436,0.00378674,0.003480901,0.003566812,0.003728022
594,0.003129232,0.003431956,0.0031675,0.003223093,0.00336382
595,0.002799726,0.003080968,0.002855866,0.002883801,0.003004416
596,0.002471777,0.00273459,0.00254594,0.00255009,0.002651088
597,0.002183501,0.00242256,0.002272908,0.002259026,0.002341896
598,0.001906534,0.002123711,0.002010177,0.001979257,0.002042677
599,0.001641003,0.001841609,0.001757495,0.001710086,0.001750317
600,0.001421851,0.001609944,0.00155314,0.001484967,0.00151454
601,0.001226098,0.001400174,0.00136983,0.001280813,0.001301662
602,0.00107548,0.001225368,0.001220474,0.00111431,0.001121617
603,0.000956481,0.001090846,0.001103294,0.00098712,0.000983696
604,0.000860857,0.000984627,0.001008829,0.000886265,0.000874308
605,0.000801891,0.000919625,0.000947501,0.000820629,0.000803862
606,0.00075384,0.000871014,0.000898604,0.000768897,0.000749875
607,0.000714988,0.000834597,0.00085982,0.000728534,0.000709053
608,0.000695468,0.000811957,0.000839605,0.000709361,0.000690488
609,0.000679053,0.000794737,0.000823751,0.000692134,0.000673922
610,0.000665691,0.000782897,0.000812217,0.000676787,0.000659291
611,0.000662212,0.00077036,0.000803548,0.000668989,0.000652185
612,0.000657215,0.000758627,0.000796178,0.000660306,0.000644728
613,0.000650682,0.000747705,0.000790116,0.000650725,0.000636913
614,0.000641007,0.000739898,0.000780033,0.000643101,0.000629068
615,0.000633038,0.000735361,0.000771089,0.000638195,0.000624172
616,0.00062824,0.000735299,0.000764605,0.000637116,0.000623796
617,0.000620187,0.000728304,0.000762646,0.00063313,0.00061655
618,0.000612381,0.000721462,0.000759351,0.000626611,0.000608283
619,0.000607237,0.000719198,0.000750386,0.000616041,0.000601844
620,0.00060322,0.000713224,0.000748356,0.000610593,0.000597538
621,0.00059968,0.000706333,0.000745592,0.000606323,0.000592938
622,0.000596862,0.000699337,0.000733008,0.000601612,0.000584979
623,0.000593121,0.000695338,0.000725037,0.000592208,0.000577751
624,0.000588718,0.000691386,0.000718793,0.000582753,0.000571565
625,0.000583416,0.000682581,0.000711765,0.00058155,0.000568563
626,0.000578131,0.000677196,0.000706413,0.000575995,0.000561196
627,0.000572365,0.000673106,0.00070146,0.000568844,0.000552742
628,0.000562447,0.000667567,0.000693769,0.000564671,0.000552004
629,0.000556599,0.00066284,0.000691012,0.000562254,0.000546446
630,0.000553451,0.000658568,0.000691374,0.000560455,0.000538239
631,0.000549911,0.000653563,0.000689737,0.000553566,0.000535826
632,0.000547418,0.000647962,0.000684142,0.000549065,0.000532393
633,0.000545991,0.000641796,0.000674617,0.000546975,0.000527959
634,0.000543028,0.00064097,0.000668964,0.000546329,0.000524853
635,0.000538019,0.000636666,0.000664911,0.000542922,0.000518241
636,0.000530989,0.000628924,0.000662445,0.000536784,0.000508166
637,0.000525596,0.000625615,0.000658656,0.000523976,0.000505357
638,0.00052156,0.000621929,0.000652121,0.00051646,0.000499243
639,0.000519528,0.000617673,0.000641493,0.000516783,0.000488208
640,0.00051307,0.000610796,0.000640122,0.000511176,0.000485893
641,0.000509413,0.000605176,0.000638367,0.000505124,0.000486675
642,0.000510733,0.000601899,0.000634485,0.00049939,0.000490685
643,0.000505351,0.000594998,0.000630887,0.000494847,0.000485214
644,0.000500683,0.000590284,0.000627618,0.000490901,0.000480087
645,0.000499471,0.000591676,0.000625069,0.000488068,0.000478273
646,0.000494885,0.000591391,0.000619229,0.000488425,0.000474351
647,0.000489758,0.00058822,0.00061366,0.000489169,0.000471335
648,0.000485451,0.000579226,0.000610803,0.000488935,0.000471813
649,0.000484238,0.000571142,0.000607766,0.000483651,0.000458609
650,0.000481244,0.000563667,0.000603551,0.000475045,0.000445105
651,0.000472306,0.000557311,0.000596799,0.000461859,0.000439458
652,0.000471875,0.000552334,0.000590088,0.000456073,0.000435445
653,0.000470537,0.000546806,0.000583201,0.000451591,0.000430929
654,0.000457102,0.000537634,0.000575475,0.000444861,0.000422718
655,0.000447747,0.00052571,0.000567547,0.000437889,0.000414402
656,0.000440561,0.000514626,0.000561306,0.000432293,0.000407508
657,0.000435574,0.000512621,0.000562869,0.000433235,0.00040719
658,0.000430255,0.000505693,0.000552636,0.000422451,0.000400422
659,0.000426485,0.000496474,0.000538356,0.000406807,0.00038979
660,0.000428922,0.000486333,0.000527978,0.000391746,0.000374764
661,0.00041869,0.000481978,0.000513662,0.000384786,0.000362373
662,0.000404458,0.000478052,0.000500581,0.000380311,0.000352245
663,0.000394675,0.0004663,0.000498357,0.00037231,0.00034642
664,0.000385779,0.000457067,0.000495603,0.000370087,0.000341148
665,0.000377778,0.000449818,0.000493402,0.000369326,0.00033627
666,0.000374652,0.000451033,0.000498284,0.000359842,0.000332959
667,0.000377043,0.000450678,0.000498041,0.000354611,0.000329163
668,0.000382615,0.000449556,0.00049466,0.000352495,0.000325724
669,0.000383693,0.00045102,0.000493843,0.000353057,0.000328549
670,0.000383899,0.000454067,0.000489751,0.000352713,0.000328066
671,0.000383577,0.000457648,0.00048414,0.000352412,0.000326831
672,0.000383787,0.000456517,0.000484649,0.000357991,0.00033881
673,0.000380335,0.000451702,0.000486459,0.000359997,0.000341119
674,0.000375728,0.000445093,0.000488572,0.000359233,0.000337192
675,0.000382737,0.000444473,0.000485598,0.000355122,0.000335485
676,0.000387848,0.000445712,0.000478074,0.000351419,0.000331687
677,0.000391076,0.000447352,0.000469879,0.000348856,0.000326493
678,0.000388762,0.000441489,0.000482943,0.000354099,0.000321291
679,0.000380395,0.000438752,0.000485035,0.000352097,0.000319153
680,0.000368336,0.000437389,0.000480202,0.000345861,0.000319686
681,0.000359611,0.000429676,0.000478939,0.000345139,0.000325947
682,0.000348088,0.000425985,0.0004764,0.000339079,0.000321566
683,0.000335685,0.000424928,0.000472011,0.000329997,0.00031014
684,0.000332696,0.000423404,0.000458741,0.000326218,0.000299791
685,0.000335828,0.000418498,0.000450237,0.000324115,0.000292353
686,0.000342096,0.000411241,0.000444429,0.000322783,0.000287877
687,0.000338183,0.000404188,0.000434156,0.000318171,0.000293512
688,0.000333433,0.000398563,0.000429922,0.000313099,0.000293272
689,0.000327575,0.000393518,0.000429554,0.000306869,0.0002872
690,0.000318059,0.000384608,0.000423204,0.000293938,0.000268903
691,0.000311877,0.000374541,0.00041223,0.000281313,0.0002524
692,0.000304652,0.000362836,0.000397389,0.000269179,0.000238586
693,0.000284094,0.000347017,0.000378665,0.000257426,0.000229742
694,0.000269711,0.000337467,0.000373779,0.000245838,0.000226668
695,0.000259062,0.000328915,0.000372586,0.000236577,0.000226688
696,0.000253239,0.000314069,0.000362738,0.000236659,0.000229293
697,0.000250112,0.000305722,0.000359237,0.000232033,0.000217973
698,0.000246905,0.000300716,0.00035743,0.000226178,0.000202295
699,0.000238617,0.000297657,0.000351579,0.000222843,0.000191411
700,0.00023508,0.000294365,0.000345582,0.000218547,0.000184937
701,0.000232091,0.000290986,0.000340012,0.000213375,0.00018042
702,0.000223206,0.000287868,0.000336758,0.000206601,0.00017643
703,0.000231761,0.000296214,0.000330126,0.000206527,0.000186546
704,0.000242455,0.000304059,0.000323796,0.000206726,0.00019738
705,0.000232124,0.000290608,0.00032422,0.000196579,0.000187291
706,0.0002255,0.000281128,0.000321486,0.000181695,0.000170415
707,0.000220621,0.000275038,0.000315681,0.000168863,0.00014964
708,0.000217624,0.000274468,0.000304556,0.000163382,0.000123618
709,0.000209495,0.00026266,0.000294627,0.000156771,0.000119266
710,0.000203193,0.00025195,0.000285775,0.000154523,0.000122594
711,0.000204061,0.000250219,0.000278698,0.000163045,0.000131283
712,0.000202555,0.000241688,0.000271142,0.000167235,0.000122359
713,0.000198445,0.000236969,0.000264754,0.000168108,0.000119578
714,0.00019128,0.00024056,0.000260295,0.000165602,0.000132716
715,0.000185364,0.000234255,0.000259919,0.000154421,0.000125566
716,0.000182545,0.000230514,0.000260616,0.000145218,0.000115912
717,0.000184457,0.000232643,0.00026233,0.000140498,0.000105479
718,0.000171529,0.000227295,0.000253403,0.000135891,0.000108756
719,0.000165909,0.000216499,0.000245089,0.000124199,0.000110968
720,0.000171562,0.000200749,0.000239473,0.000104521,0.000109863
721,0.000177481,0.000202598,0.00022364,9.10E-05,9.25E-05
722,0.000175144,0.000199534,0.000210493,8.78E-05,8.54E-05
723,0.000165215,0.000191994,0.000200117,9.43E-05,8.80E-05
724,0.000153177,0.00018788,0.000213372,9.46E-05,8.16E-05
725,0.00014077,0.000185371,0.000215814,0.000106951,7.70E-05
726,0.00012866,0.000183835,0.000211293,0.000124627,7.36E-05
727,0.000122217,0.000181167,0.000211915,0.000114405,7.04E-05
728,0.000119541,0.000180194,0.000205387,0.000114552,6.89E-05
729,0.000121733,0.000179813,0.00019509,0.000116177,6.75E-05
730,0.000133277,0.000177283,0.000188893,9.60E-05,6.15E-05
731,0.000144481,0.000174101,0.000182266,8.38E-05,6.34E-05
732,0.000150527,0.000172275,0.000177976,7.64E-05,6.62E-05
733,0.000138093,0.000176444,0.000182884,7.45E-05,6.04E-05
734,0.000138197,0.000176011,0.000183047,6.59E-05,5.60E-05
735,0.000138629,0.000170414,0.000180661,6.33E-05,4.82E-05
736,0.000133239,0.000155392,0.000174923,7.74E-05,3.17E-05
737,0.000120134,0.000150758,0.000172027,7.36E-05,4.04E-05
738,0.000111794,0.000150093,0.000170006,6.69E-05,4.62E-05
739,0.000113188,0.000151514,0.000168236,6.21E-05,3.85E-05
740,0.000107288,0.000154303,0.000170593,6.73E-05,3.19E-05
741,0.000106918,0.000155626,0.000170279,7.65E-05,2.87E-05
742,0.000112777,0.000155358,0.000166891,8.84E-05,2.88E-05
743,0.000120066,0.000156413,0.000170885,7.78E-05,1.86E-05
744,0.000128942,0.00015572,0.000173203,7.01E-05,2.08E-05
745,0.000137815,0.000153317,0.000174456,6.69E-05,3.50E-05
746,0.000132499,0.000150958,0.000180803,7.93E-05,4.75E-05
747,0.000127933,0.000149516,0.000182736,7.60E-05,4.62E-05
748,0.000126692,0.000149119,0.000180409,6.39E-05,3.79E-05
749,0.000136782,0.000150473,0.000172702,5.85E-05,3.86E-05
750,0.000132685,0.00015513,0.000178982,6.04E-05,3.11E-05
751,0.000123296,0.000159994,0.000183628,6.32E-05,2.10E-05
752,0.000115867,0.000161978,0.000170265,6.12E-05,1.29E-05
753,0.000109814,0.000160661,0.000173526,6.11E-05,8.91E-06
754,0.00010423,0.000162258,0.000179564,6.14E-05,1.47E-05
755,9.88E-05,0.000169474,0.000183512,6.18E-05,3.34E-05
756,0.000106123,0.000157645,0.000180111,6.61E-05,4.27E-05
757,0.000112162,0.000151098,0.000179959,7.12E-05,4.48E-05
758,0.000115533,0.000152031,0.000183953,7.66E-05,4.07E-05
759,0.000134118,0.000148923,0.000185071,7.64E-05,4.28E-05
760,0.000143414,0.000154911,0.00018168,7.96E-05,5.07E-05
761,0.000145578,0.000170826,0.000173516,8.63E-05,6.52E-05
762,0.00015547,0.000171992,0.000177696,8.39E-05,6.28E-05
763,0.00014895,0.00018164,0.000164343,8.97E-05,6.87E-05
764,0.000140563,0.000189413,0.000151866,0.000100567,7.83E-05
765,0.000156697,0.000174872,0.000175247,0.000113824,8.49E-05
766,0.000124471,0.000168402,0.000177729,0.000112185,7.36E-05
767,0.000107081,0.000170775,0.000172182,0.000108623,6.22E-05
768,0.000115759,0.000180642,0.000162792,0.000106338,5.41E-05
769,0.000103538,0.000167753,0.000166652,9.52E-05,5.25E-05
770,0.000100295,0.000162871,0.000182688,8.77E-05,4.65E-05
771,0.000106302,0.00016652,0.000208426,8.37E-05,3.60E-05
772,0.000122207,0.000169692,0.000195639,7.30E-05,4.92E-05
773,0.000136863,0.000165401,0.000185087,6.13E-05,5.84E-05
774,0.000149358,0.000159511,0.000180515,5.39E-05,6.35E-05
775,0.000156074,0.000166311,0.000194368,6.73E-05,6.27E-05
776,0.000155124,0.000162737,0.000198263,6.53E-05,5.65E-05
777,0.000150288,0.000156473,0.000193815,5.82E-05,4.73E-05
778,0.00014398,0.000154204,0.000179792,5.48E-05,3.62E-05
779,0.000141809,0.00016257,0.000180209,5.87E-05,3.61E-05
780,0.000138147,0.000173811,0.000182031,6.81E-05,4.18E-05
