Var1,Var2_1,Var2_2,Var2_3,Var2_4
394,0.003084332,0.002479745,0.00325707,0.003011016
395,0.003114069,0.00252413,0.003283692,0.00304456
396,0.003136602,0.002559278,0.003307872,0.003076925
397,0.003160737,0.00258762,0.003334777,0.003105754
398,0.00318769,0.002601571,0.003366737,0.003126841
399,0.003196654,0.002617343,0.003387292,0.003146199
400,0.003200294,0.002631574,0.003401803,0.003162563
401,0.003218092,0.002644028,0.003419302,0.003179807
402,0.003233925,0.002658329,0.003436118,0.003195132
403,0.003248762,0.002674847,0.003453105,0.003209479
404,0.003273088,0.002697069,0.00347109,0.003231757
405,0.003295524,0.002717033,0.003489817,0.003253815
406,0.003311485,0.00273055,0.003510312,0.003273695
407,0.003329479,0.002747861,0.003530895,0.003293724
408,0.003348577,0.002767477,0.00355125,0.003313573
409,0.003371406,0.002790613,0.00356622,0.003334677
410,0.003391106,0.002810982,0.003582071,0.003354413
411,0.003406386,0.002827453,0.003599326,0.003372301
412,0.003422549,0.002849176,0.003611517,0.003393819
413,0.003439128,0.002871218,0.003626318,0.003415518
414,0.003458128,0.002891555,0.003657476,0.003436635
415,0.00347645,0.002914859,0.003686164,0.003457406
416,0.003494292,0.002940064,0.003713179,0.003477907
417,0.003522113,0.002965432,0.003738713,0.003506005
418,0.003549241,0.002990041,0.003764826,0.003533121
419,0.003575384,0.00301355,0.003791878,0.003558813
420,0.003598283,0.003039133,0.003815961,0.003584961
421,0.003620106,0.003064729,0.003839118,0.003610849
422,0.003641618,0.003087943,0.003862816,0.003635776
423,0.003664337,0.003113713,0.003889019,0.003661802
424,0.003688419,0.00314222,0.003917916,0.003689106
425,0.003711136,0.003171335,0.003944542,0.003713777
426,0.003734439,0.003200029,0.003971706,0.003739236
427,0.003759685,0.00322777,0.004000968,0.003767468
428,0.003786256,0.003255979,0.004027826,0.003794546
429,0.003814011,0.00328527,0.004054196,0.003822723
430,0.003841276,0.003316615,0.00407997,0.003859925
431,0.003866989,0.00334388,0.004108591,0.003890978
432,0.003888844,0.003364707,0.004137577,0.003913024
433,0.003908622,0.00339083,0.004162201,0.003936568
434,0.00392711,0.003414652,0.004187177,0.00395852
435,0.003945095,0.003434475,0.004216311,0.003978832
436,0.00396405,0.00345488,0.004240016,0.004003172
437,0.003983684,0.003475965,0.004261178,0.004028471
438,0.004010834,0.003505906,0.004284995,0.004054166
439,0.00403757,0.003534668,0.004309822,0.004079972
440,0.004063501,0.003561856,0.004335285,0.004105506
441,0.004083995,0.003589283,0.004358597,0.004134615
442,0.004105141,0.003614823,0.004382517,0.004161951
443,0.004130211,0.003637532,0.004409633,0.004186102
444,0.004153794,0.003660955,0.004436866,0.004212002
445,0.004176889,0.003684483,0.004463605,0.004238611
446,0.004201416,0.003706579,0.004485853,0.004265457
447,0.004223568,0.003730345,0.004509243,0.004290215
448,0.004242992,0.0037553,0.004533291,0.004312473
449,0.004259754,0.003774543,0.0045548,0.004332257
450,0.004275723,0.003791718,0.004573857,0.004351333
451,0.004291179,0.003806248,0.004588779,0.004370161
452,0.004306454,0.003821719,0.004601414,0.004386836
453,0.004321733,0.00383759,0.004613562,0.004402693
454,0.004335489,0.00385141,0.004628234,0.00441696
455,0.004348391,0.003864968,0.004641301,0.004429746
456,0.004360195,0.003878036,0.004652516,0.004440812
457,0.004368772,0.003890631,0.004663333,0.004451515
458,0.004377437,0.003902585,0.004673989,0.004462441
459,0.004387342,0.003913416,0.00468463,0.004474241
460,0.004395963,0.003923699,0.004695894,0.004484425
461,0.00440395,0.003933361,0.004707024,0.004493791
462,0.004411854,0.003940257,0.00471551,0.004502846
463,0.004419858,0.003948622,0.004724107,0.004513116
464,0.004428069,0.003958528,0.004732931,0.004524727
465,0.004437975,0.003969373,0.004746684,0.00453731
466,0.00444882,0.003981904,0.004760042,0.004550243
467,0.004461244,0.003997978,0.004770912,0.004563507
468,0.004473663,0.004010913,0.004783769,0.00457972
469,0.004486279,0.004022995,0.004797446,0.004597156
470,0.004500867,0.004039735,0.00481097,0.004614367
471,0.004516497,0.004056821,0.004826536,0.00463154
472,0.00453299,0.00407408,0.004843962,0.004648482
473,0.004548981,0.004093596,0.004859834,0.004666762
474,0.004565712,0.004112152,0.004877823,0.004685635
475,0.004583753,0.004129508,0.004899167,0.004705626
476,0.004603101,0.004151321,0.004921271,0.004731243
477,0.004623517,0.00417345,0.00494389,0.0047578
478,0.0046468,0.004192348,0.004967703,0.004782429
479,0.004671201,0.004213944,0.004991459,0.004808432
480,0.004696266,0.004237255,0.005015111,0.004835262
481,0.004719514,0.004261682,0.005041897,0.004861663
482,0.00474146,0.004283733,0.005067724,0.004887826
483,0.004761674,0.004302429,0.005092371,0.004913894
484,0.004784177,0.00432713,0.005116768,0.004940078
485,0.004808151,0.004353055,0.005140262,0.004966633
486,0.004834635,0.004376446,0.005158893,0.004993187
487,0.004854961,0.004399528,0.00518327,0.005020542
488,0.004870473,0.004421667,0.005210133,0.005046815
489,0.004885334,0.004440872,0.005226954,0.005062985
490,0.004898219,0.004456545,0.005243338,0.005080549
491,0.004909318,0.004468945,0.00525945,0.00509961
492,0.004923916,0.004485492,0.005275306,0.005118661
493,0.004939287,0.00450161,0.005291446,0.005137602
494,0.004955379,0.004515509,0.005308119,0.005156065
495,0.004970864,0.004529909,0.005323856,0.005175813
496,0.004986236,0.004544656,0.005339218,0.005196195
497,0.005003788,0.004561376,0.005355664,0.00521858
498,0.005022577,0.004579845,0.005375441,0.005240955
499,0.005042798,0.004600242,0.005398774,0.005263529
500,0.005065815,0.004621448,0.005419371,0.005285973
501,0.005088689,0.004644683,0.005442145,0.005309192
502,0.005111127,0.004670839,0.005468053,0.005333384
503,0.005135818,0.004694488,0.005490247,0.005360466
504,0.005161537,0.004717001,0.005511457,0.005387135
505,0.005189184,0.00473763,0.005532602,0.005409401
506,0.00521183,0.00475787,0.005547839,0.005429254
507,0.00523107,0.004777742,0.005559126,0.005447408
508,0.005247581,0.004791487,0.005571614,0.005461089
509,0.005260715,0.00479983,0.005578758,0.005468413
510,0.005270402,0.004802749,0.005580532,0.005469356
511,0.005272676,0.004798358,0.005572861,0.005464799
512,0.005274866,0.004793959,0.005564425,0.005459448
513,0.005278807,0.004791365,0.005556542,0.005453598
514,0.005286687,0.004795658,0.005554319,0.00545561
515,0.005297996,0.004805074,0.005557127,0.005463209
516,0.005316028,0.004823081,0.005570507,0.005479564
517,0.00533958,0.004847123,0.005592231,0.00550384
518,0.005367496,0.004875868,0.005620276,0.005534189
519,0.005402696,0.004904821,0.005647039,0.00556533
520,0.005437072,0.004933726,0.005675653,0.005598324
521,0.005469828,0.004962227,0.005706607,0.005633606
522,0.005505106,0.004994055,0.005738619,0.00566689
523,0.005539307,0.005025663,0.005769364,0.005701017
524,0.005569923,0.005055165,0.005796873,0.005738481
525,0.00560115,0.005084667,0.005826374,0.005771738
526,0.005632941,0.005114157,0.005856636,0.005803706
527,0.005666641,0.00514277,0.005885328,0.005839246
528,0.005701988,0.005172245,0.005916203,0.005874571
529,0.005737764,0.005201632,0.005948198,0.005908469
530,0.005766067,0.005224359,0.005971535,0.005938712
531,0.005794257,0.005248424,0.005995094,0.00596775
532,0.00582309,0.005275097,0.006019653,0.005995847
533,0.005850839,0.005298942,0.006044439,0.006024722
534,0.005879179,0.005323271,0.006069683,0.006054534
535,0.005909867,0.005351492,0.006095552,0.006086158
536,0.005939365,0.005379387,0.006120518,0.006115685
537,0.005968413,0.005407013,0.006145209,0.006144617
538,0.00599687,0.005432509,0.006169962,0.006175158
539,0.006026565,0.005458357,0.006195705,0.006206292
540,0.006057801,0.005484789,0.006222696,0.006238324
541,0.006093347,0.005511369,0.006246598,0.00626684
542,0.006126558,0.005536133,0.006269924,0.006295984
543,0.006155853,0.005557886,0.006292098,0.006325719
544,0.006186328,0.00557934,0.006311433,0.006351602
545,0.00621534,0.005600465,0.006329345,0.006375839
546,0.006238055,0.005621032,0.006344831,0.006397918
547,0.006261244,0.005636918,0.006356903,0.006413203
548,0.006284476,0.005650775,0.006367357,0.006425626
549,0.006305542,0.005663976,0.006376049,0.006438001
550,0.00632874,0.005678681,0.006385563,0.006451855
551,0.006354104,0.005694905,0.006395911,0.006467208
552,0.006379566,0.005717566,0.006409556,0.006488229
553,0.006411369,0.005743672,0.006427878,0.006513217
554,0.006452653,0.005774929,0.006453197,0.006544134
555,0.006494587,0.005808361,0.006481997,0.006580033
556,0.006537104,0.005842469,0.006512171,0.006616473
557,0.006581112,0.005877824,0.006544877,0.006653131
558,0.00662957,0.005915643,0.006578171,0.00669516
559,0.006678671,0.005954012,0.006611038,0.006738335
560,0.006721087,0.005989179,0.006640146,0.00677542
561,0.006759397,0.006019847,0.006666214,0.00680846
562,0.006794732,0.006047337,0.006690094,0.006838599
563,0.00682767,0.006073216,0.006711085,0.006865783
564,0.006854841,0.00609532,0.006726908,0.006888102
565,0.006876313,0.0061137,0.006737605,0.006905611
566,0.006892346,0.00612532,0.00674022,0.006909949
567,0.006904529,0.006131677,0.006738559,0.006909815
568,0.006911732,0.006131187,0.006731804,0.006905134
569,0.006906823,0.006120934,0.006714455,0.006888542
570,0.006896867,0.006106619,0.00669179,0.006866076
571,0.006878988,0.006086117,0.006658845,0.006832398
572,0.00685232,0.00605849,0.0066168,0.006786165
573,0.006820712,0.006026078,0.006569296,0.006733205
574,0.006776691,0.005976104,0.006504843,0.006664913
575,0.006727857,0.005922792,0.006438015,0.006590731
576,0.006675433,0.005866823,0.00636908,0.006512043
577,0.00660216,0.005787433,0.006276189,0.006409948
578,0.006522631,0.005705449,0.006178484,0.006302216
579,0.006436694,0.005620728,0.006075792,0.006188655
580,0.006327208,0.005512337,0.005948713,0.006048681
581,0.006211767,0.00539892,0.005817606,0.005903663
582,0.006091333,0.005281907,0.005684492,0.005755461
583,0.005951445,0.005148262,0.00553501,0.005590435
584,0.005808499,0.005010273,0.005383511,0.005425003
585,0.005667416,0.004869588,0.005234377,0.00526572
586,0.005516289,0.004722044,0.005078191,0.005099996
587,0.005360981,0.004572527,0.004920941,0.004933491
588,0.005210164,0.00443084,0.00477573,0.004779358
589,0.005055293,0.004286313,0.004627703,0.004623004
590,0.004893777,0.004136194,0.004474053,0.00446089
591,0.004740468,0.003993686,0.004328074,0.004303678
592,0.004581479,0.003846731,0.004179616,0.004145656
593,0.004419981,0.003698292,0.004031639,0.003989977
594,0.004267981,0.00356108,0.003894687,0.003846671
595,0.004109428,0.003417199,0.003751911,0.00369793
596,0.003940465,0.003262793,0.003599876,0.003540483
597,0.003770938,0.003109357,0.003451846,0.003389035
598,0.003597698,0.002953574,0.003301026,0.003235364
599,0.003413336,0.00278968,0.003140392,0.00307263
600,0.00324221,0.002638186,0.002993623,0.002924949
601,0.003077028,0.002491795,0.002853294,0.002783279
602,0.002920916,0.00235211,0.002723609,0.002649354
603,0.002789823,0.002235436,0.002614059,0.002536766
604,0.00267846,0.00213617,0.002520666,0.002440993
605,0.002600635,0.002064862,0.002455295,0.002373752
606,0.002536598,0.002008497,0.00240294,0.002318758
607,0.002483514,0.001963417,0.002360544,0.002273712
608,0.002448822,0.001932689,0.00233187,0.002246936
609,0.002419315,0.001907567,0.00230713,0.002223079
610,0.002394905,0.001887982,0.002286247,0.002202062
611,0.002376776,0.001873589,0.002266966,0.002184314
612,0.002359384,0.001860303,0.002250593,0.002169676
613,0.002342738,0.001848138,0.002237164,0.002158185
614,0.002324553,0.001834984,0.00222418,0.002145687
615,0.002309704,0.001822829,0.002212044,0.002133105
616,0.002300262,0.001812433,0.002201183,0.002120626
617,0.002283681,0.001798492,0.0021886,0.002108029
618,0.00226462,0.001783369,0.002175187,0.002095338
619,0.002244318,0.001767882,0.002161102,0.002082737
620,0.002229301,0.001755594,0.00215078,0.00207028
621,0.002215671,0.001743885,0.002140494,0.002058001
622,0.002202099,0.001731102,0.002126455,0.002046077
623,0.002189157,0.001720043,0.002113078,0.002034252
624,0.00217599,0.001709577,0.002099989,0.002022184
625,0.00216116,0.001698851,0.002087266,0.002009275
626,0.002147481,0.001688668,0.002073636,0.001997387
627,0.002134584,0.001678554,0.002059974,0.001985678
628,0.002124707,0.001667351,0.002050077,0.001971987
629,0.00211274,0.001654845,0.002039526,0.00196129
630,0.002099472,0.001641856,0.002028343,0.00195236
631,0.002087541,0.001632829,0.002015724,0.001941303
632,0.00207543,0.001622484,0.002002962,0.00192926
633,0.002063181,0.001610862,0.001990105,0.001916271
634,0.002049249,0.001597112,0.001980736,0.00190443
635,0.002034478,0.00158657,0.001973104,0.001894299
636,0.002018887,0.00157922,0.001967202,0.001885874
637,0.002008785,0.001575154,0.001957745,0.001875434
638,0.00199854,0.001568197,0.001946728,0.001864668
639,0.001988066,0.001556927,0.001933371,0.001853397
640,0.001977668,0.001546992,0.00192262,0.00184349
641,0.001966464,0.001537199,0.001910002,0.001832784
642,0.001954013,0.001527384,0.001894109,0.001820629
643,0.001943677,0.001515885,0.00188344,0.001809223
644,0.001933771,0.001503524,0.001871731,0.001797626
645,0.001924363,0.001489649,0.001856262,0.001785433
646,0.001908368,0.001475872,0.001844618,0.001770059
647,0.001890558,0.001463015,0.00183284,0.001756307
648,0.001872557,0.001452455,0.001818584,0.001748481
649,0.001858393,0.001442599,0.001807083,0.00173703
650,0.00184476,0.001431034,0.001795775,0.001724433
651,0.00183042,0.001415324,0.001783546,0.00171161
652,0.00181214,0.001400617,0.001771257,0.001697983
653,0.001792621,0.001386335,0.001757374,0.001682796
654,0.001771818,0.001372527,0.001737007,0.001661984
655,0.001749311,0.001352437,0.001715539,0.001638458
656,0.001725348,0.001329144,0.001692947,0.001615378
657,0.001699243,0.001304627,0.001668472,0.001599918
658,0.001665025,0.00127569,0.001637079,0.001576436
659,0.001628912,0.001244894,0.001603661,0.001548524
660,0.001597968,0.001213199,0.001572954,0.001516242
661,0.001567477,0.001187315,0.001552352,0.001488044
662,0.001539104,0.001165727,0.001536229,0.00146408
663,0.001517514,0.001150927,0.001520834,0.001449438
664,0.001504356,0.001140706,0.001511345,0.001439548
665,0.001495015,0.001132817,0.001504287,0.001432356
666,0.001488165,0.001128676,0.001496779,0.00143151
667,0.00148649,0.001126781,0.001496546,0.001429974
668,0.001488739,0.001126912,0.001500729,0.001428865
669,0.001495259,0.001131894,0.00150095,0.001435816
670,0.001501348,0.001141537,0.001504103,0.001440625
671,0.001507903,0.001153633,0.001509537,0.001444803
672,0.001521231,0.001159673,0.00151785,0.00145622
673,0.001533528,0.001165855,0.001523313,0.001465258
674,0.001544539,0.001172119,0.001527881,0.001472984
675,0.001550349,0.001178335,0.001541644,0.00148335
676,0.001557843,0.001185756,0.001550942,0.001493164
677,0.001566215,0.001193879,0.001557162,0.001502369
678,0.001572372,0.001201099,0.001562464,0.00150936
679,0.001575621,0.001203542,0.001565299,0.001512498
680,0.001576892,0.001202505,0.001566291,0.001512788
681,0.001577766,0.00119883,0.001565458,0.001510518
682,0.001575502,0.001197173,0.001557619,0.001505538
683,0.001571116,0.001196046,0.00154566,0.001498452
684,0.001566649,0.001187533,0.001539206,0.001488881
685,0.001557043,0.001179626,0.001527969,0.001481785
686,0.001544782,0.001172695,0.001513951,0.001476259
687,0.001541326,0.0011718,0.001505329,0.001470155
688,0.001530887,0.001158527,0.001493873,0.001458248
689,0.001513727,0.001135268,0.001478377,0.001440776
690,0.001485076,0.001108468,0.00144745,0.001414456
691,0.001455196,0.001074583,0.00141502,0.001383459
692,0.001424101,0.001038346,0.001383789,0.001349244
693,0.001389753,0.001009509,0.001359482,0.001312859
694,0.001352831,0.000985806,0.001332962,0.001280979
695,0.001315987,0.000963082,0.001304276,0.001251535
696,0.001285189,0.000936419,0.001271752,0.001225246
697,0.001250718,0.000905398,0.001238847,0.001194039
698,0.001215084,0.000873581,0.001206996,0.001160928
699,0.001178462,0.000843543,0.001177645,0.001126166
700,0.001148106,0.000813379,0.001143083,0.001097312
701,0.001120965,0.000784927,0.00110742,0.001070275
702,0.001097291,0.000765119,0.001078084,0.001041611
703,0.001063855,0.000738181,0.001052717,0.001015832
704,0.001027786,0.000710192,0.001028982,0.00099024
705,0.000997257,0.000689623,0.001004379,0.000959909
706,0.000966557,0.000658043,0.000975562,0.000932288
707,0.000936792,0.000627222,0.000948333,0.000907121
708,0.00090912,0.000604257,0.00092702,0.000885932
709,0.000877804,0.000580575,0.000902065,0.000858117
710,0.000848515,0.000557164,0.000876934,0.000830486
711,0.000825921,0.000534705,0.000853395,0.000806995
712,0.000802702,0.000513984,0.000826125,0.000778098
713,0.000777941,0.000491939,0.000797777,0.000751339
714,0.000751021,0.000467179,0.000769132,0.000729778
715,0.000725048,0.000445332,0.000744908,0.000711625
716,0.00070111,0.000421694,0.000720757,0.000690944
717,0.000679495,0.000393758,0.000695087,0.000664804
718,0.000657612,0.000363637,0.000676063,0.000642317
719,0.000634578,0.000337848,0.000654476,0.000620533
720,0.000611143,0.000318729,0.000629737,0.000599984
721,0.000582984,0.000300008,0.000614853,0.000580538
722,0.000558284,0.000278185,0.000594243,0.000558878
723,0.00053758,0.000254185,0.000568939,0.000535831
724,0.000522233,0.000247842,0.000560444,0.000520459
725,0.000504434,0.000239729,0.000548753,0.00050552
726,0.000485507,0.000230264,0.00053395,0.000490877
727,0.000473283,0.000220482,0.000512122,0.000477443
728,0.000460132,0.000201119,0.000488868,0.000459063
729,0.000446248,0.000176832,0.000467123,0.000439339
730,0.000431972,0.000158601,0.000455298,0.000427536
731,0.000411667,0.000144474,0.000439809,0.000410572
732,0.000390004,0.000132027,0.00042404,0.0003931
733,0.000372129,0.000118841,0.000412524,0.00038136
734,0.000358403,0.000107559,0.00040532,0.000369453
735,0.000347198,9.85E-05,0.000397342,0.000357417
736,0.00033858,9.24E-05,0.000384844,0.000344326
737,0.00033685,8.62E-05,0.000373807,0.000337995
738,0.000333055,8.04E-05,0.000366726,0.000332313
739,0.000323722,7.53E-05,0.000364905,0.000325124
740,0.000319966,7.69E-05,0.000359724,0.000318466
741,0.000318361,7.57E-05,0.000355808,0.00031515
742,0.000318272,7.12E-05,0.000353508,0.000315071
743,0.00030746,7.71E-05,0.000354213,0.000317039
744,0.000302443,7.60E-05,0.000351313,0.000321111
745,0.00030323,6.86E-05,0.000345199,0.000325159
746,0.000305325,6.42E-05,0.000341996,0.000310446
747,0.000305536,6.52E-05,0.000341484,0.000303965
748,0.000305444,6.86E-05,0.000343269,0.000303658
749,0.000309125,6.82E-05,0.00034714,0.000306278
750,0.000306185,6.73E-05,0.000347673,0.0003054
751,0.000299439,6.81E-05,0.000347037,0.000305896
752,0.000290486,7.33E-05,0.000347025,0.000313161
753,0.000293819,7.49E-05,0.00035237,0.000317051
754,0.000298727,7.50E-05,0.00035361,0.000316034
755,0.000301372,7.44E-05,0.000346666,0.000308918
756,0.000306552,8.04E-05,0.000341599,0.000307839
757,0.00030958,7.87E-05,0.000339085,0.000307347
758,0.000310156,6.84E-05,0.00033894,0.000306765
759,0.000309169,7.00E-05,0.000336818,0.000302773
760,0.000309763,6.96E-05,0.000345869,0.000308045
761,0.000311934,6.79E-05,0.000365248,0.000322473
762,0.0003117,7.70E-05,0.000345591,0.000316961
763,0.000309497,8.27E-05,0.000341759,0.000314539
764,0.000306368,8.46E-05,0.00034602,0.000313813
765,0.000303466,8.02E-05,0.000348055,0.000312858
766,0.000308575,8.81E-05,0.000352835,0.000305623
767,0.00031154,9.34E-05,0.000355084,0.000304648
768,0.000310363,9.30E-05,0.000354038,0.000311912
769,0.000304865,8.67E-05,0.000351261,0.000315326
770,0.000299872,8.38E-05,0.000346089,0.000314826
771,0.000295532,8.40E-05,0.000338874,0.00031129
772,0.000294776,7.64E-05,0.000336032,0.000311663
773,0.000296001,7.95E-05,0.000338834,0.000314945
774,0.000298638,8.73E-05,0.000344383,0.000317407
775,0.00030185,8.64E-05,0.000346474,0.000309139
776,0.000299712,9.34E-05,0.000346081,0.000308428
777,0.00029622,0.00010197,0.000342678,0.000308972
778,0.000294868,0.000106134,0.00033471,0.000304937
779,0.000297402,0.000105708,0.000336873,0.000306084
780,0.000300407,0.000102896,0.000344222,0.000306652
781,0.00030347,9.73E-05,0.000357678,0.000305478
782,0.000307692,9.83E-05,0.000359417,0.000308266
783,0.000305962,9.43E-05,0.000356161,0.000313011
784,0.000301882,8.92E-05,0.000351468,0.000318967
785,0.000304413,9.29E-05,0.000354499,0.000324455
786,0.000307127,9.79E-05,0.000354648,0.000326129
787,0.000310476,0.000103276,0.000353187,0.000325309
788,0.000315149,0.000107921,0.000350853,0.000322471
789,0.00032056,0.000106694,0.000350801,0.00031919
790,0.000320406,0.000109719,0.000350224,0.000314912
791,0.00031152,0.000120317,0.000348443,0.000309217
792,0.000315445,0.000120777,0.000352906,0.000309753
793,0.000316373,0.000123132,0.000354302,0.000316421
794,0.000317548,0.000126271,0.000354502,0.00032609
795,0.000327816,0.000127447,0.000358216,0.000331261
796,0.000328683,0.000127504,0.00036331,0.000333759
797,0.000324979,0.000128208,0.000368306,0.000339363
798,0.000316149,0.00013108,0.000372183,0.000353706
799,0.000317054,0.000127844,0.00037,0.000341044
800,0.00032046,0.000118974,0.000370488,0.000331159
801,0.000325612,0.000107827,0.000374056,0.000327641
802,0.00033328,0.00012216,0.000374901,0.000329698
803,0.000339893,0.000134034,0.000376037,0.000335824
804,0.00034416,0.000143012,0.000374878,0.000340694
805,0.000340821,0.00014457,0.000364044,0.000333448
806,0.000332335,0.000142482,0.000365087,0.000333553
807,0.000327754,0.000138466,0.000369665,0.000335187
808,0.000330848,0.000132881,0.000375149,0.000336384
809,0.000331129,0.000124427,0.000372249,0.000342843
810,0.000332494,0.000124228,0.000375397,0.000351912
811,0.000335946,0.000128957,0.000379921,0.00035919
812,0.000344958,0.000130703,0.000372931,0.00035149
813,0.000341959,0.000125493,0.000367758,0.000347037
814,0.000338641,0.000117192,0.000364069,0.000344499
815,0.000340165,0.000106771,0.000362165,0.000343834
816,0.000334464,0.000119546,0.000339542,0.000333151
817,0.000327802,0.0001278,0.00033105,0.000323755
818,0.000319787,0.000131928,0.000337653,0.000317119
819,0.000306677,0.000146602,0.000336572,0.000318956
820,0.000308637,0.000149717,0.000335255,0.000308517
821,0.00031481,0.000147802,0.000332363,0.000302165
822,0.000316863,0.000145299,0.000325867,0.000315713
823,0.000317782,0.000140212,0.000334523,0.000328772
824,0.000314701,0.000125922,0.000337684,0.000336483
825,0.00030759,0.000104107,0.000333203,0.000335557
826,0.000296591,8.18E-05,0.000327387,0.000312229
827,0.000288062,7.67E-05,0.000322744,0.000290025
828,0.000282705,7.83E-05,0.000317343,0.00027171
829,0.000282885,7.94E-05,0.000309208,0.000262583
830,0.00028576,8.58E-05,0.000289289,0.000264413
831,0.000276467,8.96E-05,0.000275601,0.000270467
832,0.000254818,8.98E-05,0.000270443,0.000279081
833,0.000232926,8.56E-05,0.000275366,0.000284036
834,0.000235939,8.99E-05,0.000281101,0.000280472
835,0.000245966,9.90E-05,0.000285755,0.000270223
836,0.000258066,0.000114282,0.000287668,0.000249604
837,0.000265331,7.96E-05,0.000285713,0.000259931
838,0.000260537,5.88E-05,0.000289951,0.000272628
839,0.000248069,4.70E-05,0.000297662,0.000282708
840,0.000235914,3.55E-05,0.000303382,0.000276505
841,0.000230029,5.68E-05,0.000296432,0.00025507
842,0.000226976,6.70E-05,0.000286481,0.000232321
843,0.000225826,4.87E-05,0.000276673,0.000213111
844,0.000217449,5.96E-05,0.000271801,0.000204632
845,0.000222799,7.88E-05,0.000274997,0.000202474
846,0.000234996,9.80E-05,0.000279201,0.000210111
847,0.000238389,9.59E-05,0.000266201,0.000240099
848,0.000232619,7.95E-05,0.000256288,0.000242745
849,0.000230689,7.45E-05,0.000249999,0.00024747
850,0.000234042,8.10E-05,0.00024826,0.000254841
851,0.000240182,7.17E-05,0.000257983,0.000237753
852,0.000241672,6.92E-05,0.000251136,0.000239333
853,0.00024077,6.28E-05,0.000244175,0.000243367
854,0.000238908,3.91E-05,0.000254198,0.000233801
855,0.000214585,2.28E-05,0.000267168,0.000224239
856,0.000201604,3.56E-05,0.000272947,0.000234817
857,0.000198596,6.44E-05,0.000275395,0.000251449
858,0.000203891,8.45E-05,0.000283926,0.000242073
859,0.000200221,7.51E-05,0.000281233,0.000241934
860,0.000193342,6.90E-05,0.000267514,0.000233693
861,0.000187632,7.24E-05,0.000248451,0.000218783
862,0.000201447,6.89E-05,0.000255337,0.000236536
863,0.000218498,6.84E-05,0.000254883,0.000241865
864,0.00023552,6.74E-05,0.000251731,0.000242389
865,0.000249555,6.19E-05,0.000249555,0.00024413
866,0.000264801,6.58E-05,0.000264801,0.000230804
867,0.000246504,6.30E-05,0.000286401,0.000225239
868,0.000211726,5.36E-05,0.000301398,0.000225879
869,0.000202511,3.66E-05,0.000275239,0.000228998
870,0.00018005,5.25E-05,0.000260265,0.000223325
871,0.0001728,6.62E-05,0.000257877,0.000220921
872,0.00018259,7.20E-05,0.000261293,0.000224903
873,0.000181739,9.53E-05,0.00022942,0.000238167
874,0.000201988,9.79E-05,0.000240459,0.000224024
875,0.000206901,8.29E-05,0.000259005,0.000223566
876,0.000180607,4.92E-05,0.000272585,0.00025418
877,0.000193769,3.00E-05,0.000253224,0.000258522
878,0.000203163,3.02E-05,0.000256367,0.000253131
879,0.000209125,4.13E-05,0.000269106,0.000245665
880,0.000210848,5.87E-05,0.000281796,0.000243098
881,0.000221322,6.56E-05,0.00026516,0.000225873
