Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_9,Var2_10
738,0.000305703,0.000273914,0.000283425,0.000282975,0.000287923,0.000277766,0.000255523,0.000298034,0.000624945,0.000289943
739,0.000296085,0.000275025,0.000279229,0.000275456,0.00028091,0.000261387,0.000239675,0.000282418,0.000616539,0.000281995
740,0.000290687,0.000271541,0.000271672,0.000275036,0.00027653,0.000270532,0.00024023,0.00027843,0.000607844,0.000271663
741,0.000284708,0.000263807,0.00026519,0.000273399,0.0002719,0.000275015,0.000240219,0.000272724,0.000599495,0.000265557
742,0.000277703,0.000252383,0.000260147,0.000269786,0.000266743,0.000272094,0.000237857,0.000264059,0.00059153,0.000263903
743,0.0002747,0.000247725,0.000258167,0.000266432,0.000258904,0.000274448,0.000241412,0.000262716,0.000592249,0.000268669
744,0.000269431,0.00024454,0.000259666,0.000267425,0.000255868,0.00027461,0.000243483,0.000256336,0.000593004,0.000273328
745,0.000263032,0.000243415,0.000263592,0.000271592,0.000257967,0.000272369,0.000243651,0.000246069,0.000593877,0.000276954
746,0.000266548,0.000247873,0.000258654,0.000265964,0.000263901,0.000267894,0.000239814,0.000245448,0.000595474,0.000272197
747,0.000266977,0.000248456,0.000255477,0.00026573,0.000262953,0.000268963,0.000236463,0.00024955,0.000589957,0.000266369
748,0.000268769,0.000245816,0.000253949,0.000268608,0.000258707,0.000271082,0.000232618,0.000255568,0.000581614,0.000260566
749,0.00028421,0.000240527,0.000254358,0.000269656,0.000259473,0.000262717,0.000225495,0.000256755,0.000580784,0.000257693
750,0.000282853,0.000240655,0.00025377,0.000266124,0.000258823,0.000259081,0.000223329,0.000255141,0.000585584,0.000265322
751,0.000270924,0.000241331,0.000254379,0.000263842,0.000255353,0.000259493,0.000223051,0.000254511,0.000591464,0.000273611
752,0.00025119,0.000237826,0.000258818,0.00026916,0.000246716,0.000264663,0.000222213,0.000259045,0.000594151,0.000272792
753,0.000257938,0.000237339,0.000258528,0.000271252,0.000247759,0.000267048,0.00021944,0.000254937,0.000585188,0.000269384
754,0.000264413,0.000241365,0.000255626,0.000269731,0.000250338,0.000268491,0.000218072,0.000251914,0.000578617,0.000263279
755,0.000260492,0.000251033,0.000250583,0.000263997,0.000251577,0.00026957,0.000219543,0.00025378,0.000580028,0.000254097
756,0.000261631,0.000243889,0.000245027,0.000261363,0.000254346,0.000276504,0.000230045,0.000245773,0.000573397,0.000249097
757,0.000264082,0.000239907,0.000244558,0.000263199,0.000254478,0.000281087,0.000233776,0.000240299,0.000566372,0.000249808
758,0.000267308,0.000241002,0.00024931,0.000269233,0.000251744,0.000282633,0.000229616,0.000238468,0.000559796,0.000255849
759,0.000271856,0.000251971,0.0002571,0.000277056,0.000255655,0.000290652,0.000233911,0.000243082,0.000573254,0.000267025
760,0.000280127,0.000272039,0.000263971,0.000282638,0.000261809,0.000275635,0.000239216,0.000251722,0.000587243,0.000279726
761,0.000293304,0.000303861,0.000271358,0.000286977,0.000271386,0.000233925,0.000247092,0.00026549,0.000603474,0.00029452
762,0.000297227,0.000309247,0.000279039,0.000292462,0.000279116,0.000209413,0.000258535,0.000267987,0.000599613,0.000284555
763,0.000303867,0.00030424,0.000276335,0.000288805,0.000285427,0.000224276,0.000257352,0.000273971,0.000599819,0.000270521
764,0.000305828,0.000293286,0.000267631,0.000279206,0.000287341,0.0002538,0.000250946,0.000276238,0.000599093,0.000254984
765,0.000286022,0.000280333,0.000257027,0.000265251,0.00027663,0.000260618,0.000250197,0.000258648,0.000586908,0.000239955
766,0.000284715,0.00026541,0.000254204,0.000259586,0.00027887,0.000284352,0.000243295,0.00026228,0.000571753,0.000250478
767,0.000284776,0.000252183,0.000250701,0.000256466,0.000278863,0.000304072,0.000235587,0.000265516,0.000561509,0.000260959
768,0.000281693,0.000240599,0.000244317,0.00025381,0.000273168,0.000316086,0.000228145,0.000263182,0.000556823,0.00026548
769,0.000272497,0.000233961,0.000242514,0.000265266,0.000265317,0.000309088,0.000235528,0.000254256,0.000559771,0.000257541
770,0.000259132,0.000229486,0.000251459,0.000272162,0.000261102,0.000306295,0.000238003,0.000248683,0.000561483,0.000254057
771,0.000242335,0.000226292,0.000269405,0.000274137,0.000260023,0.00030853,0.000235112,0.000246348,0.000561552,0.000255268
772,0.00025364,0.000237312,0.000259379,0.000281841,0.000258608,0.000295742,0.000240445,0.000240713,0.00056211,0.000258529
773,0.000264509,0.000246022,0.000263543,0.000284472,0.000258784,0.000293346,0.000240927,0.000240635,0.00056374,0.000261674
774,0.000272795,0.00025154,0.000273552,0.000284942,0.000261304,0.000297647,0.000240582,0.000244414,0.000565369,0.000263565
775,0.000271667,0.000250036,0.000270765,0.000289662,0.000269152,0.000302355,0.000249249,0.000249473,0.000564238,0.00026072
776,0.000273763,0.000263862,0.000273548,0.000290932,0.000266838,0.000307068,0.000252064,0.000255709,0.000562585,0.000263043
777,0.000277222,0.000276711,0.000278213,0.000289604,0.000263787,0.000310911,0.00025333,0.000257832,0.000561136,0.000266949
778,0.000280669,0.000272122,0.000281749,0.00028563,0.000269092,0.000312734,0.000256803,0.000249209,0.000560677,0.000269422
779,0.000270207,0.000272227,0.000277892,0.000298098,0.000271566,0.000314005,0.000252071,0.000254152,0.000569938,0.000278128
780,0.000265853,0.000269973,0.000275501,0.000304131,0.000270911,0.000318242,0.000245052,0.0002597,0.000576136,0.000288383
781,0.000273026,0.000263385,0.000276559,0.000297725,0.000266026,0.000327035,0.000235972,0.000263885,0.000576091,0.000299921
782,0.000276044,0.000266529,0.000279599,0.000298631,0.000275258,0.000315249,0.000230324,0.000260944,0.00057525,0.00029775
783,0.000270428,0.00026954,0.000280768,0.000291988,0.000285702,0.000313193,0.000234428,0.00026661,0.000572755,0.000294272
784,0.000262975,0.000271778,0.000281252,0.000284441,0.000293756,0.000318099,0.000244363,0.000274433,0.000570169,0.00029256
785,0.00027144,0.000271246,0.000284022,0.000293668,0.000288826,0.000324845,0.000251447,0.000267709,0.000571697,0.000301529
786,0.000284989,0.000279033,0.000285896,0.000303745,0.000287135,0.000328368,0.000256102,0.000271809,0.000578512,0.000300697
787,0.000292917,0.000284899,0.00028678,0.000312122,0.00029077,0.00033088,0.000262116,0.000274156,0.000588183,0.000298282
788,0.000282345,0.000277731,0.000286235,0.000315613,0.000303721,0.000334288,0.000273833,0.000261308,0.000599226,0.000302113
789,0.000286974,0.000276807,0.000290395,0.00031096,0.000300616,0.000340438,0.000281109,0.000270412,0.000594134,0.000300184
790,0.000295694,0.000279128,0.000295341,0.000308689,0.00029993,0.000345539,0.000285231,0.000280537,0.000591459,0.000297033
791,0.000308025,0.000285362,0.000300653,0.000311531,0.000305763,0.000348528,0.000285234,0.000288363,0.000595316,0.000293035
792,0.000309573,0.000295778,0.000296188,0.000315387,0.000300974,0.000341875,0.000274889,0.000286037,0.00060598,0.00030744
793,0.000313811,0.00030535,0.000302007,0.000322336,0.000305583,0.000346644,0.000272672,0.000291956,0.00060088,0.000320911
794,0.000318642,0.000311874,0.00031033,0.000330536,0.000314096,0.000358028,0.000274564,0.000302079,0.000589216,0.000329209
795,0.000318581,0.000308506,0.000300874,0.000335398,0.000312833,0.000365017,0.000270911,0.000306753,0.000593906,0.000319364
796,0.000329796,0.000312949,0.000302509,0.000335873,0.000309574,0.000364643,0.000278627,0.000305179,0.000600176,0.000331228
797,0.00033851,0.000317435,0.000307615,0.000336959,0.000310749,0.000365758,0.000290179,0.000304857,0.000605919,0.000341273
798,0.000334704,0.000317421,0.000314293,0.000342044,0.000323436,0.000374667,0.000303909,0.000311124,0.000609436,0.000334285
799,0.00033774,0.000320778,0.000316503,0.000354312,0.000320531,0.000383737,0.000308725,0.000313212,0.000609,0.000333212
800,0.000335679,0.00032253,0.000322409,0.000363433,0.000323134,0.000385385,0.000308695,0.000317787,0.000611271,0.000337727
801,0.000328329,0.000322839,0.000332528,0.00036887,0.00033144,0.000380222,0.000306176,0.000325155,0.000616222,0.000345601
802,0.000326758,0.000328127,0.000342198,0.000376524,0.000325188,0.000381416,0.000316418,0.000330628,0.000616576,0.000338645
803,0.000327468,0.000330566,0.000344697,0.000380522,0.000329235,0.000386855,0.00031833,0.000331514,0.000621577,0.000334549
804,0.000330228,0.000334248,0.000343117,0.000382612,0.00033754,0.000392394,0.000315213,0.000331254,0.000624987,0.000332296
805,0.000337242,0.000347823,0.000337636,0.000383389,0.000345011,0.000390961,0.000306405,0.00033436,0.000613944,0.000332523
806,0.00034022,0.000359218,0.000327472,0.000372698,0.000350334,0.000399396,0.000302757,0.000335699,0.000623731,0.00033243
807,0.00034464,0.000363585,0.000322598,0.000366077,0.000350844,0.000409398,0.000300331,0.000330856,0.000632051,0.000337485
808,0.000352749,0.000358314,0.000327298,0.000369716,0.00034497,0.000418142,0.000297774,0.000317393,0.000630508,0.000350376
809,0.000350359,0.000348023,0.000335885,0.000371043,0.000342627,0.000410937,0.000297333,0.000335837,0.000629379,0.000356441
810,0.00035592,0.000345086,0.000340892,0.000376151,0.000344183,0.000404634,0.000298707,0.000344063,0.000628507,0.000363248
811,0.000359274,0.000347006,0.000342677,0.000382196,0.000346352,0.00040055,0.000302109,0.00034496,0.000625638,0.000366246
812,0.000331118,0.000348316,0.000341205,0.000381449,0.00034008,0.000403164,0.000308763,0.000344294,0.000613831,0.0003514
813,0.000325743,0.000346842,0.000331062,0.000371815,0.000332438,0.000398947,0.000323192,0.000330215,0.00061572,0.000341666
814,0.000329243,0.000345005,0.000320907,0.000364616,0.000329883,0.000388448,0.000331015,0.000319855,0.000617694,0.000337531
815,0.000337817,0.000343795,0.000314612,0.000365506,0.000336589,0.00037038,0.000324178,0.000321755,0.000613809,0.000340704
816,0.000352925,0.000335845,0.000326413,0.000343,0.000344906,0.000373338,0.000308943,0.000341428,0.000596652,0.000329132
817,0.00036513,0.000332761,0.000328774,0.000339626,0.000350177,0.000374654,0.000296385,0.000346649,0.000582499,0.000329367
818,0.000369398,0.0003341,0.000322977,0.000354672,0.000350927,0.000376742,0.000287155,0.000334263,0.000573925,0.000341797
819,0.000334896,0.000325894,0.000337266,0.000345139,0.000342516,0.000401694,0.00027716,0.000307644,0.000581147,0.000347104
820,0.000318175,0.000328913,0.000329252,0.000343122,0.000345705,0.00041347,0.000271183,0.000289931,0.000589515,0.000340855
821,0.000305019,0.000325551,0.000318901,0.000345215,0.000350036,0.000413227,0.000268903,0.000281338,0.000597587,0.000331384
822,0.000281533,0.00029683,0.000323356,0.000349408,0.000346246,0.000398449,0.000270776,0.000283711,0.000604733,0.000324602
823,0.000306622,0.00030538,0.000308245,0.000339783,0.000326292,0.000372406,0.000278082,0.000300648,0.000567156,0.00029996
824,0.000310596,0.000303015,0.000296506,0.000331775,0.000304049,0.000348644,0.000273372,0.000298612,0.000556814,0.000285459
825,0.000291482,0.000284732,0.000289519,0.000326738,0.000284377,0.000333961,0.000257904,0.000278956,0.000573472,0.000285444
826,0.000304745,0.000256512,0.000265944,0.000312938,0.000273649,0.000347826,0.000254682,0.000283157,0.000537004,0.000293796
827,0.000275704,0.000251866,0.000255651,0.000311917,0.000273857,0.000342807,0.00026706,0.000268585,0.000513732,0.000280199
828,0.000246849,0.000254944,0.000253294,0.000313323,0.000274048,0.000328517,0.000278949,0.000246053,0.000498287,0.000261632
829,0.000260979,0.000253572,0.000257274,0.00030811,0.000263545,0.000310941,0.000273957,0.000223577,0.000489495,0.00025331
830,0.000236916,0.00023807,0.000239722,0.000296615,0.000258863,0.000301063,0.000252723,0.000224445,0.000495634,0.00022972
831,0.00022996,0.000231428,0.000224918,0.000291026,0.000247449,0.000288995,0.000228943,0.000227354,0.000498399,0.000221526
832,0.000241916,0.000234203,0.00021545,0.000289753,0.000231,0.000276672,0.000204196,0.000227336,0.000495726,0.000230345
833,0.000234012,0.000229014,0.000208434,0.000268792,0.000235168,0.00028948,0.000177813,0.000206195,0.000489025,0.000240314
834,0.000228894,0.000214029,0.000216678,0.000246892,0.000252358,0.000286758,0.000166021,0.000212062,0.00047329,0.000255027
835,0.000230821,0.000202546,0.000223452,0.000230796,0.00025946,0.000281618,0.00016283,0.000211254,0.00045553,0.000257359
836,0.000246934,0.000204049,0.000218619,0.000227809,0.000236997,0.000279555,0.00017065,0.000180588,0.000437911,0.000229501
837,0.000221552,0.000204873,0.000217936,0.000235561,0.00020252,0.000288173,0.00016742,0.000194889,0.00044694,0.000234559
838,0.000203203,0.000200374,0.000212875,0.000237414,0.000184154,0.000273627,0.00016385,0.000187616,0.000455704,0.000229125
839,0.000195469,0.000191862,0.000202371,0.000239355,0.000181778,0.000252574,0.000162931,0.000170178,0.000457517,0.00022257
840,0.000211715,0.000181073,0.00018154,0.000256671,0.000201474,0.000264848,0.000173345,0.000167575,0.00043256,0.000238317
841,0.000195867,0.000183888,0.000184546,0.000259187,0.000210225,0.000263984,0.000172239,0.000160499,0.000431473,0.000236448
842,0.000185088,0.000191588,0.000194943,0.00024801,0.000216014,0.000256495,0.000173128,0.000162497,0.000443062,0.00022647
843,0.000193618,0.000201591,0.000207627,0.000221827,0.000221431,0.000243929,0.000181223,0.000179659,0.000464807,0.000210849
844,0.000195775,0.000208378,0.000206769,0.000226014,0.000223504,0.000255185,0.000194827,0.00015749,0.000456521,0.000200494
845,0.000181982,0.000212508,0.000205022,0.000230793,0.000222895,0.000249333,0.000187091,0.000157299,0.000445546,0.000184396
846,0.000161112,0.000210683,0.000202054,0.000236202,0.000219203,0.000237683,0.000169415,0.000169644,0.000438241,0.000171845
847,0.000153966,0.000192182,0.000196522,0.000242609,0.000210283,0.000248034,0.000168387,0.000173863,0.000452527,0.000188369
848,0.000186358,0.00020514,0.000196561,0.00024692,0.000177638,0.0002657,0.00014235,0.000178316,0.000437669,0.000197421
849,0.000201745,0.00021381,0.000195239,0.000245647,0.000173446,0.000278961,0.000129427,0.000173665,0.000424657,0.000202755
850,0.000196608,0.000213767,0.000191543,0.000238232,0.00019616,0.000286689,0.000133658,0.000160845,0.000418427,0.000203806
851,0.000203155,0.000206303,0.000185173,0.000225565,0.000172994,0.000291318,0.000146871,0.000160056,0.000428137,0.000192395
852,0.00021911,0.00019594,0.000190024,0.000225896,0.000181948,0.000296122,0.000165249,0.000167497,0.000439161,0.00018848
853,0.000220857,0.000191553,0.000197135,0.00022865,0.000189709,0.000291292,0.000179375,0.000180211,0.000433278,0.000192682
854,0.000177951,0.000204623,0.000198157,0.000223634,0.000160844,0.000262438,0.000178217,0.000197627,0.000384409,0.00020893
855,0.000165611,0.00020026,0.000182629,0.000232988,0.000177107,0.000237753,0.000186899,0.000207075,0.000404355,0.000233131
856,0.000163808,0.000189379,0.000185004,0.000239114,0.000184798,0.000248092,0.00018928,0.000183116,0.000403738,0.000245906
857,0.000174691,0.000172944,0.000195009,0.000242371,0.000189115,0.000273579,0.000185321,0.000149255,0.0003975,0.000247151
858,0.000208024,0.000149662,0.000189465,0.000243327,0.000203064,0.00027034,0.000172886,0.000158232,0.000421585,0.000234085
859,0.000203681,0.000154623,0.000178062,0.000237517,0.000206167,0.000272662,0.000142041,0.000150216,0.000430363,0.000191001
860,0.000196303,0.000167621,0.000172362,0.000233668,0.000197213,0.000264578,0.000119727,0.000153211,0.000428518,0.00017865
861,0.000195174,0.000181853,0.000174954,0.000232091,0.0001828,0.000248709,0.000112667,0.000170333,0.000422646,0.000199446
862,0.000194845,0.000197236,0.000188176,0.000218522,0.000203336,0.000268032,0.000125851,0.000178764,0.000442055,0.000177397
863,0.000194482,0.000212872,0.00019649,0.000209895,0.000204829,0.000276136,0.0001237,0.000175676,0.000438541,0.00020149
864,0.000195001,0.000213819,0.000203757,0.000206019,0.000196934,0.000280797,0.00012352,0.000163885,0.000427188,0.000222681
865,0.000197654,0.000179527,0.000213667,0.000208312,0.000185869,0.000288746,0.00014363,0.00014282,0.00042025,0.000190433
866,0.000204163,0.000208404,0.000179883,0.000220425,0.000201738,0.000276982,0.000158244,0.000152504,0.000409763,0.00019856
867,0.000212921,0.000212821,0.000162617,0.000228679,0.000200412,0.000285563,0.000166221,0.00015121,0.00041122,0.000198344
868,0.00021218,0.000204464,0.000160281,0.000236338,0.000194144,0.000300249,0.000159479,0.000149731,0.000410817,0.000186696
869,0.000168833,0.000213459,0.000169394,0.000252939,0.000215441,0.000283755,0.000113968,0.000177456,0.000370503,0.000152977
870,0.000179389,0.000190925,0.000187144,0.000255269,0.000179383,0.000288879,0.00014879,0.000147589,0.000374391,0.000169727
871,0.000179297,0.000176746,0.000194774,0.000251288,0.000158234,0.000296716,0.000160522,0.000138197,0.000381794,0.000194603
872,0.000154571,0.000175412,0.000191958,0.000242186,0.000165376,0.000295171,0.000132671,0.000162161,0.000383649,0.000212575
873,0.000120336,0.000147058,0.00020377,0.000212164,0.000170114,0.000232007,0.000128715,0.000178993,0.000400495,0.000205574
874,0.000148154,0.000122351,0.000201182,0.000223225,0.000207802,0.000220535,0.000121997,0.000192553,0.00038883,0.000191666
875,0.000174038,0.000127854,0.00018848,0.000243456,0.000232566,0.000228099,0.000118515,0.000191423,0.000389144,0.000171808
876,0.000173382,0.000177647,0.000166005,0.000261914,0.000225184,0.000244874,0.000120998,0.000169322,0.000418358,0.000145686
877,0.000182053,0.000173768,0.00017116,0.000232592,0.000214351,0.000280728,0.000114725,0.000184921,0.000399011,0.000163377
878,0.000176927,0.000204483,0.000171949,0.000206409,0.000215122,0.000299373,0.000128911,0.000192544,0.000396061,0.000163952
879,0.000177136,0.000241841,0.000179018,0.000193508,0.000213432,0.000297603,0.000146867,0.000184699,0.000390356,0.000158074
880,0.000203874,0.000260138,0.00020536,0.000208654,0.000194189,0.000265073,0.000153149,0.000148391,0.000361531,0.000154237
881,0.000159865,0.000207053,0.000211098,0.000217082,0.000188036,0.000287022,0.000164954,0.000125942,0.000394688,0.000155989
882,0.000160736,0.000182914,0.00020793,0.000227072,0.000174184,0.000295588,0.000165912,0.000113014,0.000387593,0.000162594
883,0.000184951,0.000176923,0.000195839,0.000233471,0.000158168,0.000292337,0.000162759,0.000108164,0.000366897,0.000177442
884,0.000182372,0.000165391,0.00017185,0.00022157,0.000153748,0.000277852,0.000172215,0.000109789,0.000399361,0.000212346
885,0.000204133,0.000183612,0.000152042,0.000222934,0.000172112,0.000295448,0.000138446,0.000120267,0.000407609,0.000223746
886,0.000211534,0.000187766,0.000145559,0.000227151,0.000167643,0.000279798,0.000130032,0.00013335,0.000414574,0.000230286
887,0.000198102,0.000174663,0.000149894,0.000233296,0.000146961,0.000241955,0.000141997,0.000151451,0.000421735,0.000227174
888,0.000170514,0.000163042,0.000145341,0.000241487,0.000164625,0.000265275,0.000113034,0.000182844,0.000423851,0.000194452
889,0.000107219,0.0001689,0.000160914,0.000231462,0.000221969,0.000255711,0.0001267,0.000189779,0.00041198,0.000177192
890,0.000101707,0.000172949,0.00016493,0.000221903,0.000247084,0.000240934,0.000132568,0.000168984,0.000383205,0.000150585
891,0.000160413,0.000171808,0.000153718,0.000216235,0.00023093,0.000229541,0.000123155,0.000132705,0.000346348,0.000114528
892,0.000196039,0.000179724,0.000155032,0.000200501,0.000222395,0.000221998,0.0001429,0.000153323,0.000359266,0.000114015
893,0.000193515,0.000167427,0.000184002,0.000218203,0.00020039,0.000236616,0.00013446,0.000152631,0.000357834,0.000113056
894,0.000204074,0.000154422,0.000199846,0.000229344,0.0001787,0.000248519,0.000122376,0.000151161,0.00034666,0.000136529
895,0.000240615,0.000152979,0.000183779,0.000215816,0.000160902,0.00024914,0.00011926,0.000154256,0.000332544,0.000191103
896,0.000171059,0.000194101,0.000174418,0.00019966,0.000123103,0.000271114,0.00014774,0.000128682,0.000385365,0.000161417
897,0.000173339,0.00022215,0.00014218,0.000230299,0.000127544,0.000257022,0.000154341,0.000140776,0.000412676,0.000174592
898,0.000171619,0.000236994,0.000123511,0.000263979,0.000145606,0.00023774,0.000143087,0.000187105,0.000420867,0.000174891
899,0.000105974,0.000240267,0.000145615,0.000265712,0.000152937,0.000238352,0.000119306,0.000261037,0.000417455,0.000119508
900,0.000119769,0.000221227,0.000161197,0.000319713,0.000194857,0.000313695,7.47E-05,0.000210695,0.000366647,0.000110906
