Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
667,0.004494489,0.004691018,0.004845534,0.005106988,0.005093034
668,0.004477605,0.004671429,0.004825872,0.00508715,0.005067371
669,0.004461412,0.004653425,0.004808696,0.005074499,0.005044025
670,0.004451103,0.004637435,0.00479292,0.005058815,0.005025944
671,0.004443532,0.0046228,0.004778228,0.005041639,0.005012139
672,0.004425167,0.004608258,0.004764933,0.005029344,0.005005177
673,0.004412994,0.004598681,0.004751382,0.005014907,0.004996143
674,0.004404495,0.004591959,0.004737963,0.004999237,0.004985704
675,0.004391598,0.00458092,0.004727133,0.0049852,0.004974998
676,0.004374861,0.004568912,0.00471752,0.004971242,0.004960353
677,0.004356495,0.004556527,0.004707969,0.004957162,0.00494313
678,0.004346489,0.004546554,0.00469171,0.004941539,0.004926335
679,0.004336628,0.004534707,0.004671429,0.004926963,0.004911958
680,0.004326602,0.004520743,0.004649094,0.004912221,0.004898099
681,0.00431448,0.004499264,0.004632888,0.004890054,0.004874705
682,0.004299059,0.004479333,0.004612501,0.004865677,0.004853419
683,0.004280105,0.004459496,0.004589471,0.004839641,0.004832543
684,0.004249629,0.004431623,0.004568479,0.00481266,0.004803133
685,0.004217825,0.004404325,0.004540328,0.00478962,0.004773067
686,0.004185255,0.004376476,0.004507856,0.004767851,0.004742364
687,0.004156302,0.004341677,0.004482686,0.0047344,0.004712026
688,0.004123816,0.00430856,0.00444723,0.004699639,0.004675618
689,0.00408787,0.004274073,0.004402534,0.004660828,0.004632902
690,0.004052939,0.004223703,0.004353612,0.004602862,0.004583754
691,0.004001413,0.004169922,0.004299584,0.004540534,0.004525066
692,0.003941741,0.004115774,0.004242305,0.004475364,0.004462373
693,0.003890218,0.00406568,0.004182077,0.004406387,0.004405179
694,0.003831179,0.004005466,0.004116442,0.004337212,0.004339511
695,0.003768273,0.003939572,0.00404813,0.004267005,0.004267281
696,0.003705511,0.003871117,0.003981369,0.004196141,0.004186434
697,0.00364238,0.003797073,0.003908499,0.00411922,0.004110564
698,0.003576139,0.003723781,0.003833434,0.004041729,0.004036466
699,0.003492756,0.003656523,0.003753603,0.003965533,0.003954799
700,0.003423095,0.003578692,0.003674662,0.003886428,0.003875008
701,0.003355125,0.003495452,0.003594385,0.003803939,0.003794462
702,0.003273936,0.003413245,0.003511609,0.003717336,0.003712105
703,0.003197164,0.003329009,0.00342814,0.003630501,0.003619663
704,0.003120392,0.003243067,0.003343761,0.003542441,0.003523777
705,0.003034361,0.003151963,0.003255108,0.003447994,0.003429433
706,0.002954976,0.003076808,0.003172366,0.003353416,0.003341643
707,0.002876594,0.003001159,0.003088796,0.00325994,0.003254465
708,0.002796254,0.002914835,0.002999445,0.003168496,0.003164432
